id,Actual,Random Forest (BOW),SVC (Embeddings),SciBERT,XLNet,Random Forest (BOW)_prob,SVC (Embeddings)_prob,SciBERT_prob,XLNet_prob
11756525,1,1,1,1,1,0.826,0.9436884376968702,0.99564627983737,0.9994908062449812
11757907,0,1,1,0,0,0.632,0.8548364540925216,0.0059566836410637975,0.0028413083487376788
11783824,1,1,1,1,1,0.581,0.9649976983045552,0.9961336100904471,0.9996918824689369
11790492,1,1,1,1,1,0.653,0.9465083799241915,0.8726916985749115,0.9980158587424847
11790558,1,1,1,1,1,0.805,0.9234123564742841,0.9972672612006065,0.9997187772214692
11817079,1,1,1,1,1,0.859,0.9999819165486246,0.997528363414414,0.9998569301590762
11817088,1,1,1,1,1,0.824,0.9999995613390584,0.9967406640705027,0.9998069444579876
11823235,1,1,1,1,1,0.745,0.9290829060946598,0.9366389488375578,0.9846351022249229
11899148,1,1,1,0,1,0.706,0.9492650678614787,0.07259891013508774,0.9405978473860391
2016232256,1,1,1,1,1,0.575,0.9952557598466636,0.9971158475794675,0.9986614441712771
2017018270,0,1,1,1,1,0.796,0.9121200685967865,0.9872805077472346,0.9934584114130294
2017076327,0,0,1,0,0,0.458,0.9124749690895976,0.009709794590323555,0.11376062203763376
2017084268,1,1,1,1,1,0.78,0.8329398282873937,0.9907745894189063,0.9993498130555493
2017169822,0,1,1,1,1,0.712,0.9999976611590068,0.9974683065512857,0.9997581489161717
2017256259,1,1,1,1,1,0.737,0.8014887042532893,0.9963327929265212,0.9989848639222945
2017371506,1,1,1,1,1,0.51,0.8299211480887118,0.9960417305589905,0.9443551513635284
2018070872,0,0,1,0,1,0.4,0.8113499384744075,0.2026716794106316,0.9293596574109584
2018082184,1,1,1,1,1,0.793,0.9999938930274942,0.9975688119187165,0.9998185352807164
2018121784,0,0,1,0,1,0.279,0.9281177821034289,0.06672666511383549,0.9944033677490631
2018189980,0,0,1,1,1,0.476,0.8839124963083189,0.9892881016273132,0.9996260028127323
2018268816,1,1,1,1,1,0.747,0.988542899839539,0.997354520177821,0.9997970698341184
2018336439,1,0,1,0,0,0.464,0.5984652584990057,0.006440010712716685,0.0009062548306467965
2018351899,0,0,1,1,1,0.317,0.96329976980694,0.9902746406326721,0.9968125167488805
2019057081,1,1,1,1,1,0.706,0.9971989034754675,0.9970515967858904,0.9998005430082361
2019066658,1,1,1,0,1,0.545,0.7864369943739627,0.0049603948910109255,0.7540978408156326
2019066659,1,0,1,1,1,0.237,0.6470154747623977,0.9370653944447016,0.9669306222622394
2019082255,0,0,1,1,1,0.444,0.8690796482870075,0.6611460928569899,0.9608302099419008
2019095430,1,1,1,1,1,0.735,0.9812095110744911,0.9945125786049515,0.9986815640987349
2019318433,0,0,1,0,0,0.356,0.24673745197123567,0.006619652598527675,0.0008808166545101569
2019340648,0,1,0,0,0,0.793,0.1172079623346659,0.002198495887429515,0.00012874892330776535
2019385628,1,1,1,1,1,0.717,0.9689391087805922,0.9947892715616836,0.9994277117539514
2020013395,1,1,1,1,1,0.832,0.9842150825925068,0.9973879978405212,0.9948697028075454
2020035241,1,1,1,1,1,0.723,0.9955977773181947,0.9959207482076904,0.9996881082449748
2020074498,0,1,1,0,0,0.543,0.916761821436087,0.004135968951627698,0.00032703689210102874
2020126557,1,1,1,1,1,0.548,0.4395161193887281,0.9973109137795249,0.9993172089098131
2020160837,1,1,1,1,1,0.715,0.984535294747297,0.989729929349404,0.999719893595003
2020170542,0,0,0,0,0,0.087,0.02534728858152116,0.005280901804912702,0.00018935308776968333
2020226752,1,1,1,1,1,0.677,0.7585828982038576,0.9971768187716069,0.9998242617999641
2020227069,1,1,1,1,0,0.688,0.9876564441843221,0.9908841558146276,0.22988864376357582
2020251105,1,0,1,1,1,0.391,0.9036526007641319,0.9890187735976997,0.99922593250339
2020279550,1,1,1,1,1,0.734,0.9898760201630529,0.9974830954061445,0.9998103791524993
2020312457,1,1,1,0,1,0.689,0.9800159191684441,0.20951372987818276,0.9998621694974482
2020394258,1,1,1,1,1,0.747,0.9919423585750701,0.9974131491665862,0.9998275587142561
2021049452,1,1,1,0,0,0.513,0.7333388385201446,0.007503566201154095,0.002785527259072458
2021065006,1,1,1,1,1,0.662,0.9326419526411382,0.9932011129974192,0.9997512892337161
2021073476,1,0,1,1,0,0.356,0.911200815422266,0.9943931734486293,0.204242886484791
2021081805,1,1,1,1,1,0.586,0.8520212612870263,0.5019424134006505,0.9991739415680175
2021103834,0,1,1,1,1,0.647,0.8259736476066791,0.9957560679412403,0.9740679848305309
2021110318,1,1,1,0,0,0.582,0.7265289228880195,0.011421073561489335,0.0026364493042399374
US7070215B2,0,0,0,0,0,0.003,6.485418489570252e-06,0.00010260765047430365,9.48551794951992e-06
US9452963B2,0,0,0,0,0,0.007,0.009280673686974987,0.00010491328371336492,1.8258205491821506e-05
US9638111B2,0,0,0,0,0,0.003,0.00012498023175233752,0.00010687094866573098,1.1207792907334205e-05
US9115075B2,0,0,0,0,0,0.005,0.0040450462125773854,0.00010797879865251492,1.770729900891194e-05
US9796135B2,0,0,0,0,0,0.0,2.5800828923146483e-05,0.00010357896862306258,9.742190330312852e-06
US9080016B2,0,0,0,0,0,0.004,2.0996925908645026e-06,0.0001158769601932437,1.2676768747794199e-05
US6560126B1,0,0,0,0,0,0.019,0.0004396942498722109,0.0001035776352316425,1.0048394539985082e-05
US8284566B2,0,0,0,0,0,0.01,0.000624378138443279,9.944295089057487e-05,1.02647465366349e-05
US9907993B2,0,0,0,0,0,0.116,0.0001351971797511721,0.0001046282500139445,9.594432787456729e-06
US8997402B2,0,0,0,0,0,0.023,2.73524375443588e-05,0.00010234507949725872,8.882185883843793e-06
US9456488B2,0,0,0,0,0,0.0,2.8773466406328507e-05,0.00010445997229960474,8.231140812343734e-06
US9913041B2,0,0,0,0,0,0.333,0.0003872830027668059,0.00010924351010588532,9.038205681332286e-06
US9070486B2,0,0,0,0,0,0.001,0.00022894354309919963,0.00010134473408668072,1.0407243024696874e-05
US8663950B2,0,0,0,0,0,0.017,0.00010850333201211722,0.00010551002768753759,1.3382694889301594e-05
US4772326A,0,0,0,0,0,0.0,3.987848928578698e-06,0.00010934376891655097,9.995879553826478e-06
US8510995B2,0,0,0,0,0,0.0,6.237747005191052e-07,0.0001023274653168853,9.174268848695484e-06
US6174958A,0,0,0,0,0,0.02,3.1979657863725e-05,0.00014469140612400133,1.0138055972293742e-05
US5435688A,0,0,0,0,0,0.0,7.856006698130991e-05,0.00010855379028558832,9.054869446563062e-06
US9475746B2,0,0,0,0,0,0.158,0.0003475024720330385,0.00010724622411363335,1.0769828502107892e-05
US9789031B2,0,0,0,0,0,0.088,0.006145751635164812,0.00010819978245269552,9.775508187549785e-06
US5843335A,0,0,0,0,0,0.0,5.972038118932247e-05,0.00010548709073897286,1.258731633323833e-05
US9674938B2,0,0,0,0,0,0.0,0.00016258230044622544,9.850787839879697e-05,9.398664740990023e-06
US9922878B2,0,0,0,0,0,0.024,4.606563697121615e-05,9.806807220195142e-05,7.931682141576514e-06
US8590907B2,0,0,0,0,0,0.004,4.00455683733253e-05,0.0001071808954036277,1.0732538315736176e-05
US5075117A,0,0,0,0,0,0.002,5.8358304103007064e-05,0.00010827275261001228,1.3058876864399551e-05
US9259078B1,0,0,0,0,0,0.0,4.335086988690094e-05,0.00010273370228872447,1.1122287026810715e-05
US10058938B2,0,0,0,0,0,0.01,8.176427219754307e-05,0.00011352829339339728,9.505562439222725e-06
US8416393B2,0,0,0,0,0,0.011,5.8360465675737646e-05,0.00010192264017028582,8.846469443902808e-06
US8613958B2,0,0,0,0,0,0.001,4.479821032021093e-05,0.00010522507865901055,1.2857008873315378e-05
US9758255B1,0,0,0,0,0,0.024,0.00020252920486461536,0.00010180607755042819,1.0691532611573151e-05
US10000143B1,0,0,0,0,0,0.0,0.0011140754585868108,0.00010877766219073813,9.300460914583898e-06
US9397206B2,0,0,0,0,0,0.006,5.214947730331489e-05,9.742883291698303e-05,9.663989443466765e-06
US9994679B2,0,0,0,0,0,0.001,0.00014280637620132645,0.00010506931601919345,9.566707623547548e-06
US5579875A,0,0,0,0,0,0.0,5.6291119325545965e-05,0.00010253351133490647,9.07724957959579e-06
US5714350A,0,0,0,0,0,0.013,0.00035561808356957816,0.00010626595107875679,1.718119714259704e-05
US9902620B2,0,0,0,0,0,0.028,3.197820314606819e-05,9.871254060709433e-05,1.1441625375175918e-05
US8653570B2,0,0,0,0,0,0.03,0.0007753094404010817,0.00010603541707341538,8.852267270711858e-06
US9163375B2,0,0,0,0,0,0.073,0.00015568024873103466,0.00010220278901479762,1.3648098969409193e-05
US8704004B2,0,0,0,0,0,0.013,2.511573565886074e-05,0.00010780158616220102,1.214497954379057e-05
US9132281B2,0,0,0,0,0,0.024,0.0008260006276002025,0.00011063332728921626,1.2047049292311154e-05
US9384713B1,0,0,0,0,0,0.025,0.0077301593559903166,0.00010465524150538097,8.419141959829805e-06
US9517118B1,0,0,0,0,0,0.003,2.9978246048581676e-05,0.00010364635192207764,9.417739794193466e-06
US5693521A,0,0,0,0,0,0.005,5.020790378971075e-05,0.00010462196464012743,1.3130601241911214e-05
US9890602B2,0,0,0,0,0,0.0,3.5987215906981346e-05,0.00010288212753780055,9.250416682242627e-06
US9888530B2,0,0,0,0,0,0.001,5.977414055424764e-05,0.00010301799579727783,9.772003533384259e-06
US6843517B2,0,0,0,0,0,0.001,7.632135206016902e-06,0.00010776191400592695,8.827545381931685e-06
US6175324A,0,0,0,0,0,0.011,0.0041233649570608395,9.900789183314429e-05,1.0239209162360071e-05
US5492447A,0,0,0,0,0,0.1,5.8178063674856306e-05,0.00010649241646986587,1.1214566095327363e-05
US5324378A,0,0,0,0,0,0.008,0.010114791756489694,0.00011206352949389372,8.433192468153384e-06
US7015252B2,0,0,0,0,0,0.005,0.0002307702381257249,0.00012600444952059542,1.3412771706238921e-05
US9139943B2,0,0,0,0,0,0.006,0.002237274711558486,0.00010126523050282165,1.0486521779223368e-05
US6364369B2,0,0,0,0,0,0.031,2.502871577053269e-06,0.00010388362849376665,8.934331124129387e-06
US9326439B2,0,0,0,0,0,0.0,0.00010013074999340252,0.00010480244506770775,1.0307574954404102e-05
US5427329A,0,0,0,0,0,0.001,2.0702190965548137e-06,0.00010280156505700376,1.0336022746358417e-05
US9655418B2,0,0,0,0,0,0.008,2.847939651353258e-05,0.0001061579350681242,8.652085702297912e-06
US9914812B2,0,0,0,0,0,0.226,0.00023631012895210002,0.00010784605482586307,8.987005327014175e-06
US6872024B2,0,0,0,0,0,0.009,7.783662908635878e-05,0.00010509391588200857,8.43468045288874e-06
US5611557A,0,0,0,0,0,0.033,0.0002704199150454726,0.00011197364275617734,9.574356118768216e-06
US9481430B2,0,0,0,0,0,0.113,1.6721389438994621e-06,0.00011255745361407785,1.4810135878476348e-05
US9527772B2,0,0,0,0,0,0.01,0.0036816078749838084,0.00010996618247227837,1.3877513037999497e-05
US8877588B2,0,0,0,0,0,0.006,0.0006260802431060731,0.00010045919828982296,8.923482769331353e-06
US5861711A,0,0,0,0,0,0.005,3.2996335299658454e-05,0.00010112993784490228,9.081899397180914e-06
US7384285B2,0,0,0,0,0,0.0,5.196688137359304e-06,0.00010186366224302836,1.0018191914327352e-05
US5082971A,0,0,0,0,0,0.0,0.00013221203808457788,0.00010779572691971414,1.1235419170270163e-05
US9680136B2,0,0,0,0,0,0.001,1.342355102662914e-05,0.0001043917116900462,8.725388724680385e-06
US9281454B2,0,0,0,0,0,0.002,6.431669480774453e-05,0.00010110072217830825,8.367545443206602e-06
US7243992B2,0,0,0,0,0,0.0,6.090677444373304e-05,0.00010381802139978293,1.0133189148967394e-05
US9941770B2,0,0,0,0,0,0.001,1.2183900089808466e-05,0.00010663966160106483,9.455203563437193e-06
US9506292B2,0,0,0,0,0,0.008,2.7373248910313805e-05,0.0001075191122271145,1.1733803504363477e-05
US5475231A,0,0,0,0,0,0.285,6.829025993570461e-06,0.00010152135257044702,9.106716968870465e-06
US9201200B2,0,0,0,0,0,0.0,3.731939885563741e-05,0.00010836710870066585,8.780686382535604e-06
US7695371B2,0,0,0,0,0,0.086,2.7097354582575597e-05,0.00010037971928528022,8.818445436386956e-06
US6408447B1,0,0,0,0,0,0.11,0.00040697509114793524,0.00010320540289054013,9.476074097341073e-06
US9174788B2,0,0,0,0,0,0.004,6.755236708797604e-05,0.0001096139449640785,1.0488812171660212e-05
US4915908A,0,0,0,0,0,0.001,0.0007362907138974263,0.00010334864562525946,1.3990856580024023e-05
US10020015B2,0,0,0,0,0,0.002,1.9450838563600118e-05,0.00010106712977592656,9.625588267099926e-06
US9066587B1,0,0,0,0,0,0.001,5.002013551205112e-06,0.00010490067910201424,1.0238447538563658e-05
US9601801B2,0,0,0,0,0,0.001,5.945233328837148e-05,0.00012427672066398366,9.059149257854695e-06
US5032674A,0,0,0,0,0,0.159,0.0005838723605705152,0.00011618670715938582,1.4803259166826573e-05
US9796495B2,0,0,0,0,0,0.0,0.00018315860775654718,0.00010393128769369643,1.1280075935620207e-05
US5056343A,0,0,0,0,0,0.0,8.739410901127782e-06,0.00010076039958456654,1.0656144456976643e-05
US8485381B2,0,0,0,0,0,0.0,4.4258103060750615e-06,0.00010238993371229234,1.013502541154155e-05
US5597336A,0,0,0,0,0,0.057,0.0001677874762122462,9.960305235970684e-05,1.0022320091166009e-05
US6971718B2,0,0,0,0,0,0.001,8.477263493224151e-06,0.00010666930796551479,1.017535221783166e-05
US5328803A,0,0,0,0,0,0.033,0.0017511085423058221,0.00010353295185425488,1.030786985766785e-05
US9280912B2,0,0,0,0,0,0.238,2.4151459998126545e-06,0.0001175371754167152,1.0741677152770415e-05
US5095781A,0,0,0,0,0,0.001,3.9240777782279863e-07,0.0001062200574411858,1.0752520723014773e-05
US9016240B2,0,0,0,0,0,0.054,0.00048593174154643195,0.00010408010312353205,1.4094980322597938e-05
US5937790A,0,0,0,0,0,0.067,0.00020622085268239733,0.0001109901631058184,9.639657077463956e-06
US9353534B2,0,0,0,0,0,0.0,1.8867986969873033e-06,0.00010459308670417602,1.0496331974554565e-05
US5377919A,0,0,0,0,0,0.01,0.0002609705338512709,0.0001154665878370178,1.0951415099442592e-05
US9556786B2,0,0,0,0,0,0.0,1.4928020446430769e-06,0.00010315827325958414,8.838247605230457e-06
US8443958B2,0,0,0,0,0,0.056,0.00019745860307116895,0.00010155533803267933,8.9363251122508e-06
US10133306B2,0,0,0,0,0,0.002,2.4126208329364667e-05,9.909634809752613e-05,8.645458402129765e-06
US9919374B2,0,0,0,0,0,0.002,2.1975563789561063e-05,9.924429784561021e-05,9.103512855123245e-06
US10039508B2,0,0,0,0,0,0.0,0.0002469428386539427,0.00010569269503130916,9.792256513570532e-06
US9054865B2,0,0,0,0,0,0.058,0.00016215626753624223,0.00010274026611505818,1.012736846359716e-05
US10002886B2,0,0,0,0,0,0.003,9.748614761942484e-06,0.00010042763855375072,8.874510569215963e-06
US8845606B2,0,0,0,0,0,0.004,3.111051902830496e-05,0.00010489822838120705,9.531146861407406e-06
US9309264B2,0,0,0,0,0,0.001,0.0006351426040856458,0.00012107421783817653,1.0860229342276352e-05
US7748978B2,0,0,0,0,0,0.232,0.0003773429905372217,0.00010093051370134959,9.704056799110502e-06
US9954058B1,0,0,0,0,0,0.0,0.00024136866852914944,0.00010414602478749286,8.503842122790947e-06
US9458720B2,0,0,0,0,0,0.063,0.000904262051668312,0.00010507332375081767,9.292450747233687e-06
US5722275A,0,0,0,0,0,0.2,2.9553698484433883e-06,0.00010630279176783992,1.1780963564697598e-05
US9267547B2,0,0,0,0,0,0.01,9.872754558577428e-06,0.00010591622188004646,9.443943407664312e-06
US9834693B2,0,0,0,0,0,0.005,9.973228954530432e-05,0.000124298586720424,1.1191200671552876e-05
US10058346B2,0,0,0,0,0,0.04,6.171830523643952e-06,0.00010545234271545746,9.626754145370527e-06
US6476140B2,0,0,0,0,0,0.016,9.569011744315317e-05,0.00010550806577983214,1.0463535578091753e-05
US4792208A,0,0,0,0,0,0.016,0.0002253287168429083,0.00010483862847884473,1.4446246437353705e-05
US9315143B2,0,0,0,0,0,0.006,9.044494232711231e-05,0.00010365900352531462,9.68786121234449e-06
US9416245B2,0,0,0,0,0,0.005,8.195731859729244e-06,0.00010760347391683456,1.3281679504296389e-05
US6380305B1,0,0,0,0,0,0.019,0.002068156168013662,0.00011162226664282107,1.293469073761325e-05
US7445918B2,0,0,0,0,0,0.026,0.0008235972998960401,0.00010562428365092912,1.3299918718933699e-05
US10046894B1,0,0,0,0,0,0.0,7.131175726092939e-05,0.00010321111107105406,1.3283516234400848e-05
US10076613B2,0,0,0,0,0,0.018,0.00028177683241577966,9.993565441961148e-05,1.4941109940732489e-05
US6107367A,0,0,0,0,0,0.001,0.0035265486111158914,9.975760866152523e-05,1.0190880547806071e-05
US9339709B2,0,0,0,0,0,0.0,0.00027704240578506204,0.00010285304323549147,9.491490194793463e-06
US9172178B2,0,0,0,0,0,0.001,3.8972787460414806e-05,0.00010397192921943256,8.841404730322267e-06
US7028392B1,0,0,0,0,0,0.004,0.0002824744666576891,0.00010041935516739486,1.1233179998071355e-05
US5029979A,0,0,0,0,0,0.016,0.0016534398663056893,0.00010309356659522618,1.2251852832563196e-05
US9468137B1,0,0,0,0,0,0.045,2.547639179182611e-07,0.00010138973002649648,9.106595383000272e-06
US5346251A,0,0,0,0,0,0.0,4.349153543299121e-06,0.00010501282327199421,1.2604397670502864e-05
US10053915B2,0,0,0,0,0,0.0,2.521504350623712e-06,0.00010705076565271777,9.516424126781794e-06
US9920250B1,0,0,0,0,0,0.009,0.0003919869950139785,0.00010968708427098487,2.2858321124124156e-05
US9976557B2,0,0,0,0,0,0.004,1.4665312367422004e-05,0.00010674862578304649,9.113059053179773e-06
US10130147B2,0,0,0,0,0,0.002,2.9940664438492674e-05,0.00010008490483670853,1.0243487025347748e-05
US9838110B2,0,0,0,0,0,0.005,0.004980173438825868,9.849698252057248e-05,8.441999526544856e-06
US9975134B2,0,0,0,0,0,0.001,0.0003105601294402456,0.00010115086646372776,9.368400095088833e-06
US9677858B1,0,0,0,0,0,0.0,0.0008132866779466854,0.00010461049231228582,9.64405693404397e-06
US9741737B1,0,0,0,0,0,0.024,0.00011571551932977744,0.00010221765247293445,8.926040396915941e-06
US9055750B2,0,0,0,0,0,0.003,0.0009610673181409382,0.00011096952686391781,1.3073674072920262e-05
US8837763B1,0,0,0,0,0,0.444,0.0010952803329104103,0.00010582490777234931,1.016291945383138e-05
US8981157B2,0,0,0,0,0,0.002,0.00014117180097973362,0.00010089957563629717,2.6478229686441256e-05
US8993712B2,0,0,0,0,0,0.028,0.0038542287454031462,0.0001035093589103435,1.4117796114410668e-05
US7932572B2,0,0,0,0,0,0.001,0.0001669607588210118,0.00010661820745172685,8.495853642917142e-06
US4711322A,0,0,0,0,0,0.0,2.1297423346065987e-05,0.00010745044094590153,1.0798192648607088e-05
US4599436A,0,0,0,0,0,0.04,0.003327698345923304,0.00010025297043226944,1.0586158303867666e-05
US8950998B2,0,0,0,0,0,0.006,1.8079518150765117e-05,0.00010264195061167302,9.63177729820926e-06
US7150734B2,0,0,0,0,0,0.001,0.00025035624921186965,0.00010787881399598504,8.669070946444567e-06
US10122231B2,0,0,0,0,0,0.0,2.3486226558077944e-05,0.00010381128973349722,9.79368074327645e-06
US7798235B2,0,0,0,0,0,0.0,1.959172202628909e-06,9.86046791592979e-05,1.0335988246574596e-05
US9559461B1,0,0,0,0,0,0.002,4.630187394793539e-06,0.00010160711267601215,9.835068945285262e-06
US8961499B2,0,0,0,0,0,0.0,8.798625895299286e-06,0.00010702749379717309,1.06952089487254e-05
US7816609B2,0,0,0,0,0,0.001,0.00012999361431181337,0.00010499114573735503,9.43693905737867e-06
US9550153B2,0,0,0,0,0,0.016,0.00025959778605475403,9.994022875832513e-05,1.0039314151307634e-05
US9290652B2,0,0,0,0,0,0.167,0.0007288635004670425,0.00010420120668544186,9.599544354525895e-06
US9433703B2,0,0,0,0,0,0.413,0.0038928815063888774,0.00010111180963880992,9.272846801260911e-06
US5027958A,0,0,0,0,0,0.006,2.0906542711099384e-05,0.000102115260308362,9.250716628414172e-06
US8167561B2,0,0,0,0,0,0.0,1.0000000994736041e-07,0.00012076364847101387,9.409139569034186e-06
US8171675B2,0,0,0,0,0,0.0,0.0018380105007517794,0.00010346505029985944,9.649176534626398e-06
US9581092B2,0,0,0,0,0,0.114,1.878929839491166e-05,0.00010136952529737336,9.54337101302591e-06
US4731219A,0,0,0,0,0,0.004,0.0010052486239554481,0.00010643302729815549,1.043789683279075e-05
US8523873B2,0,0,0,0,0,0.159,1.7463384391891427e-05,0.00010598568137466837,9.899140808569372e-06
US9981249B2,0,0,0,0,0,0.035,0.0002747739492725028,0.00011474622619623969,9.89508224173543e-06
US9486101B2,0,0,0,0,0,0.0,1.4362497595565887e-05,0.00010180777646385098,1.0040774313823641e-05
US8805316B2,0,0,0,0,0,0.076,0.0094135611524187,0.00010663183186157663,9.51256329218402e-06
US9977022B2,0,0,0,0,0,0.031,0.006348571359358448,0.00010790870191517915,1.1580640364532789e-05
US10017586B2,0,0,0,0,0,0.007,0.0012109047104614506,0.00010501011959387408,9.722875376409962e-06
US9878141B2,0,0,0,0,0,0.002,0.00016368505462610535,0.00011097481784223074,1.2721972671182597e-05
US5290851A,0,0,0,0,0,0.002,0.0003478602227590808,0.00010766305413145434,1.0829874021626642e-05
US10094209B2,0,0,0,0,0,0.069,4.450752982588373e-05,0.00010020704558669128,9.955898475446351e-06
US9644364B2,0,0,0,0,0,0.006,2.5566346527543672e-05,0.00010187259904238143,1.0360556561562673e-05
US7141930B2,0,0,0,0,0,0.01,0.0002837474860684749,0.0001051985421029489,1.0324294530666544e-05
US8844363B2,0,0,0,0,0,0.073,1.7015352050228642e-05,0.00010849826937447524,1.4812847903464624e-05
US5990526A,0,0,0,0,0,0.006,0.00028599985298902327,0.00010114377725303518,8.870059980463851e-06
US8932865B2,0,0,0,0,0,0.006,0.0006589403970660419,0.00010281328020588368,1.5793583141724852e-05
US9082590B2,0,0,0,0,0,0.0,2.5830412151410143e-05,0.00010332356749897133,1.1628160666296712e-05
US4771975A,0,0,0,0,0,0.001,1.4151486742086229e-05,0.00010544123179805251,1.0365181664947093e-05
US5388694A,0,0,0,0,0,0.001,0.0007648159774363755,0.00010641892089480855,9.816374910016534e-06
US4843845A,0,0,0,0,0,0.003,1.0686169302370178e-06,0.00010568438053352166,9.16789290992092e-06
US9397464B2,0,0,0,0,0,0.155,3.528378761320285e-05,0.00011106035503446358,9.388188144259445e-06
US5450115A,0,0,0,0,0,0.075,0.00018734711087860657,0.00010135299714990589,9.389047689831133e-06
US6766814B2,0,0,0,0,0,0.01,2.5041664585351872e-05,0.00010287457365708241,9.065034599939508e-06
US9072754B2,0,0,0,0,0,0.011,8.646329411743551e-05,0.00010991145896720583,1.7812128297677774e-05
US6702933B2,0,0,0,0,0,0.004,3.8839350237884585e-05,0.0001047437985059464,9.827647982616041e-06
US8903232B1,0,0,0,0,0,0.028,0.0007884741716343984,0.00010206604922932538,1.0784448626961318e-05
US6160065A,0,0,0,0,0,0.016,8.955672944265646e-06,0.00011021450966424551,2.0329693656782246e-05
US5335675A,0,0,0,0,0,0.018,0.00029223806759351754,0.00011672990902585031,9.603110792381243e-06
US9371994B2,0,0,0,0,0,0.036,0.003363498368924893,0.00010703269890456188,1.076180999517624e-05
US4998639A,0,0,0,0,0,0.009,7.10049447303514e-06,0.00010519056739500219,8.694833160590203e-06
US9169699B2,0,0,0,0,0,0.0,6.902907376731715e-07,0.00010380035170662093,8.89602496912112e-06
US8663190B2,0,0,0,0,0,0.003,7.865009658251251e-05,0.00010415039456513768,9.502462672135121e-06
US9306146B2,0,0,0,0,0,0.01,0.00017523991705059084,0.00010660651624909777,1.9805847098611628e-05
US9597057B2,0,0,0,0,0,0.005,3.446713361784362e-05,9.975708546561435e-05,8.672035315565833e-06
US5041957A,0,0,0,0,0,0.195,0.014515754820074035,0.00011118867841834767,8.858174493389131e-06
US4494892A,0,0,0,0,0,0.008,6.928268108851732e-05,0.00010529935638273727,9.110217601000215e-06
US10092781B2,0,0,0,0,0,0.004,2.1620072200825308e-05,0.00010635171282213752,1.0554097765488431e-05
US9302198B1,0,0,0,0,0,0.306,0.002073693771092023,0.00010565878606469922,1.0509403126697733e-05
US10003797B2,0,0,0,0,0,0.328,0.024439782942755263,0.00011802646310026174,8.396370303738632e-06
US9069693B2,0,0,0,0,0,0.157,0.0013566465375508482,9.814731210278888e-05,9.587289394583126e-06
US9631691B2,0,0,0,0,0,0.0,9.789176465211156e-06,0.00010306216211648094,1.0781954865694085e-05
US9513234B2,0,0,0,0,0,0.001,0.0010092069728506962,0.00010821556956105757,9.097003902617981e-06
US9295291B2,0,0,0,0,0,0.002,6.402723899672098e-05,9.997683100578279e-05,1.0425411721566802e-05
US9509679B2,0,0,0,0,0,0.205,0.0048565283350652565,0.00010526567397466922,8.597749606326431e-06
US9496196B2,0,0,0,0,0,0.01,0.0029060904882067503,0.00010351004984064403,8.496623387600143e-06
US8217003B2,0,0,0,0,0,0.01,6.768398615015261e-05,0.00012272372252525307,1.1969195180875983e-05
US9221337B2,0,0,0,0,0,0.002,0.0013359226294296543,0.00010596971429008432,9.001694469469172e-06
US10075154B1,0,0,0,0,0,0.007,0.0003141591260771299,0.00010255795763597865,8.100524176355565e-06
US10027230B2,0,0,0,0,0,0.039,4.052583437968777e-05,9.986554076887313e-05,7.746409594951306e-06
US9831078B2,0,0,0,0,0,0.008,0.00013880091469561717,0.00010954174229096683,1.0988695492648838e-05
US8955951B2,0,0,0,0,0,0.0,4.954638074846061e-05,0.00010175987797564214,1.0075622556412891e-05
US9322342B2,0,0,0,0,0,0.072,7.791065519388426e-05,0.00010062189523947421,1.0823400263127938e-05
US9034418B2,0,0,0,0,0,0.002,9.171858505187005e-05,0.00010802725478254153,9.814226673348289e-06
US9375550B2,0,0,0,0,0,0.024,3.06586867531607e-05,0.00010566457954538851,1.0197073229007038e-05
US8414996B2,0,0,0,0,0,0.021,0.0017284746484875501,0.00010431931759431092,8.700025481642156e-06
US9321187B2,0,0,0,0,0,0.015,8.91662717225624e-05,9.965159866473955e-05,1.2975325307213696e-05
US9642485B2,0,0,0,0,0,0.024,3.376193624501412e-05,0.00010482368381591461,9.154193967887509e-06
US9891993B2,0,0,0,0,0,0.024,9.36035936115622e-05,0.00010863300717121368,1.0464254069210666e-05
US9150178B1,0,0,0,0,0,0.024,2.079789746342715e-05,0.00010500926845035241,1.0712015842601931e-05
US8963159B2,0,0,0,0,0,0.032,0.0001221109320164158,0.00010043348042774275,8.450469241374964e-06
US10004344B1,0,0,0,0,0,0.005,2.102430966573338e-06,0.00011099482001917267,1.1562459608841337e-05
US9630882B2,0,0,0,0,0,0.008,0.00014516950524253995,0.00010228975871995577,9.268536746234136e-06
US9683624B2,0,0,0,0,0,0.0,2.3405311361822905e-06,0.00010470010967812178,9.453215502022917e-06
US6751302B1,0,0,0,0,0,0.067,0.0029858594197728827,0.00011086132880436378,1.0628016600595832e-05
US8140012B1,0,0,0,0,0,0.214,0.000868979983332202,0.00010423206366921075,9.540631950697257e-06
US4818864A,0,0,0,0,0,0.0,0.0002036232491246955,9.870148091381409e-05,1.040452888649662e-05
US4860508A,0,0,0,0,0,0.016,0.0003921836061147935,0.00010093850236271221,9.138349578388736e-06
US7953039B2,0,0,0,0,0,0.119,0.0023675935316749375,0.00012029627614724434,1.0420436765901251e-05
US5909298A,0,0,0,0,0,0.015,6.828970473680682e-05,0.00010152633832944248,8.663963199386683e-06
US4908650A,0,0,0,0,0,0.046,0.000679711331508934,0.00010132183297653149,8.62725229065128e-06
